rating_check,runtime,genre
6.3,['101'],"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
5.3,['122'],"['Drama', 'Romance']"
6.8,['126'],"['Animation', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']"
6.4,['88'],"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
6.8,['107'],"['Crime', 'Drama', 'Romance']"
5.5,['100'],"['Crime', 'Drama']"
5.6,['106'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
5.7,['83'],"['Animation', 'Adventure', 'Comedy', 'Family']"
6.1,['102'],"['Action', 'Drama', 'History', 'War']"
4.6,['103'],"['Action', 'Adventure', 'Romance']"
5.8,['95'],"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
5.6,['96'],"['Action', 'Crime', 'Thriller']"
7.3,['150'],"['Action', 'Biography', 'Crime', 'Drama', 'History', 'Thriller']"
7.3,['123'],"['Drama', 'Fantasy', 'Romance']"
7.5,['120'],"['Drama', 'Romance']"
7.5,['125'],"['Drama', 'Romance']"
6.4,['105'],"['Crime', 'Thriller']"
7.1,['109'],"['Biography', 'Drama', 'Thriller']"
6.2,['88'],['Comedy']
5.7,['92'],"['Comedy', 'Romance']"
6.2,['89'],"['Animation', 'Adventure', 'Comedy', 'Fantasy']"
5.5,['95'],"['Comedy', 'Romance']"
4.5,['113'],"['Comedy', 'Drama']"
5.9,['95'],"['Comedy', 'Family', 'Romance']"
5.6,['91'],"['Fantasy', 'Horror']"
6.5,['101'],"['Horror', 'Mystery', 'Thriller']"
6.7,['122'],"['Biography', 'Crime', 'Drama', 'Music']"
4.9,['110'],"['Comedy', 'Drama', 'Romance']"
6.1,['101'],"['Comedy', 'Drama', 'Romance']"
6.4,['100'],"['Comedy', 'Romance']"
7.5,['131'],"['Drama', 'War']"
7.6,['114'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
4.2,['85'],"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
5.9,['94'],"['Action', 'Adventure', 'Mystery', 'Thriller']"
8.6,['125'],"['Animation', 'Adventure', 'Family', 'Fantasy', 'Mystery']"
6.5,['109'],"['Comedy', 'Romance']"
6.3,['114'],"['Comedy', 'Drama', 'Romance']"
6.4,['121'],['Drama']
5.1,['85'],['Comedy']
5.8,['92'],"['Family', 'Fantasy', 'Music']"
6.2,['93'],"['Horror', 'Sci-Fi', 'Thriller']"
7.1,['123'],"['Action', 'Drama', 'War']"
5.9,['90'],['Horror']
7.7,['115'],"['Comedy', 'Drama']"
6.4,['100'],"['Comedy', 'Fantasy', 'Romance']"
7.5,['131'],"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
4.3,['100'],"['Action', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']"
6.3,['97'],['Comedy']
7.4,['84'],['Comedy']
6.4,['96'],"['Comedy', 'Romance']"
7.1,['97'],['Comedy']
6.7,['119'],"['Drama', 'Horror', 'Thriller']"
5.7,['106'],"['Comedy', 'Drama']"
6.3,['103'],"['Comedy', 'Drama', 'Romance']"
7.1,['92'],"['Comedy', 'Crime', 'Drama']"
6.0,['94'],"['Comedy', 'Romance']"
5.6,['100'],['Thriller']
6.6,['100'],"['Comedy', 'Family']"
3.9,['88'],"['Horror', 'Mystery']"
7.0,['112'],"['Biography', 'Drama', 'Family', 'Sport']"
6.7,['113'],"['Comedy', 'Drama', 'Romance']"
5.8,['103'],"['Comedy', 'Sport']"
7.7,['119'],"['Comedy', 'Drama']"
7.2,['137'],"['Comedy', 'Drama', 'Mystery']"
6.2,['82'],"['Comedy', 'Drama']"
7.3,['98'],"['Comedy', 'Drama']"
7.6,['111'],"['Action', 'Drama', 'History', 'Thriller']"
5.3,['94'],"['Drama', 'Music', 'Romance']"
3.7,['100'],"['Horror', 'Mystery']"
6.0,['101'],"['Comedy', 'Drama', 'Music']"
7.6,['109'],"['Comedy', 'Drama', 'Romance', 'Sport']"
5.8,['107'],"['Comedy', 'Fantasy', 'Romance']"
5.7,['86'],"['Comedy', 'Crime', 'Drama']"
5.6,['109'],"['Drama', 'Romance']"
5.0,['107'],"['Comedy', 'Drama', 'Musical', 'Romance']"
5.3,['110'],"['Drama', 'Sci-Fi', 'Thriller']"
7.6,['94'],"['Biography', 'Drama']"
6.6,['94'],"['Comedy', 'Crime']"
6.7,['115'],"['Drama', 'Music', 'Romance']"
3.5,['88'],"['Animation', 'Adventure', 'Comedy', 'Family']"
5.2,['91'],"['Action', 'Adventure', 'Comedy', 'Crime', 'Family']"
6.0,['128'],"['Biography', 'Drama']"
7.5,['125'],['Drama']
6.5,['90'],"['Comedy', 'Drama', 'Romance']"
5.8,['94'],"['Comedy', 'Drama', 'Romance']"
5.3,['102'],"['Comedy', 'Romance']"
6.1,['109'],"['Comedy', 'Drama', 'Thriller']"
6.9,['111'],"['Drama', 'Romance', 'Thriller']"
4.4,['90'],"['Action', 'Thriller']"
7.0,['104'],"['Comedy', 'Drama', 'Romance']"
7.0,['112'],"['Biography', 'Drama', 'Romance']"
7.2,['126'],"['Action', 'Biography', 'Drama', 'History', 'War']"
7.3,['114'],"['Action', 'Crime', 'Thriller']"
7.3,['117'],"['Biography', 'Drama', 'Music', 'Romance']"
7.1,['116'],"['Biography', 'Drama', 'Romance', 'War']"
6.6,['112'],"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
7.5,['132'],['Drama']
7.1,['93'],['Music']
6.3,['108'],"['Comedy', 'Romance']"
7.2,['117'],['Drama']
7.8,['144'],"['Drama', 'History', 'Mystery', 'Thriller']"
5.9,['93'],"['Action', 'Horror', 'Romance', 'Sci-Fi', 'Thriller']"
7.0,['103'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
7.8,['101'],"['Biography', 'Crime', 'Drama', 'Thriller']"
6.6,['105'],"['Animation', 'Action', 'Sci-Fi', 'Thriller']"
6.3,['99'],"['Action', 'Comedy']"
6.2,['130'],"['Action', 'Adventure', 'Thriller']"
6.2,['114'],"['Drama', 'Fantasy', 'Mystery']"
7.6,['113'],['Comedy']
4.4,['103'],"['Comedy', 'Crime', 'Drama']"
6.2,['98'],"['Drama', 'Music', 'Romance']"
6.5,['80'],"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Musical', 'Mystery']"
8.1,['121'],"['Biography', 'Drama', 'History', 'War']"
6.2,['110'],['Comedy']
4.7,['93'],"['Drama', 'Family', 'Music', 'Musical']"
7.6,['123'],"['Action', 'Drama', 'History', 'Thriller']"
7.5,['90'],"['Drama', 'Horror', 'Sci-Fi']"
7.6,['101'],"['Horror', 'Mystery', 'Thriller']"
6.4,['104'],"['Action', 'Comedy', 'Crime']"
7.5,['127'],"['Comedy', 'Drama', 'Romance']"
6.6,['123'],"['Comedy', 'Drama']"
5.5,['97'],"['Horror', 'Mystery', 'Thriller']"
7.2,['112'],"['Comedy', 'Music', 'Romance']"
6.5,['91'],['Horror']
7.9,['120'],"['Action', 'Adventure', 'Drama', 'History']"
5.6,['90'],"['Crime', 'Horror', 'Mystery']"
7.4,['129'],"['Biography', 'Drama', 'Sport']"
6.6,['125'],"['Action', 'Biography', 'Drama', 'History']"
6.1,['111'],"['Comedy', 'Drama']"
6.4,['107'],"['Horror', 'Thriller']"
6.1,['87'],"['Action', 'Adventure', 'Horror', 'Thriller']"
5.6,['96'],"['Comedy', 'Romance']"
5.1,['88'],"['Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
6.6,['109'],"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
5.5,['86'],"['Drama', 'Fantasy', 'Romance']"
6.7,['132'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.0,['99'],['Comedy']
5.5,['98'],['Comedy']
6.1,['105'],"['Comedy', 'Crime', 'Drama', 'Music', 'Romance']"
5.0,['104'],"['Comedy', 'Drama', 'Romance', 'Sport']"
3.6,['89'],"['Comedy', 'Romance']"
4.8,['89'],"['Horror', 'Mystery', 'Thriller']"
5.9,['98'],"['Comedy', 'Romance']"
5.5,['107'],"['Comedy', 'Music']"
3.5,['94'],['Drama']
7.3,['122'],"['Action', 'Crime', 'Drama', 'Thriller']"
4.1,['83'],"['Horror', 'Thriller']"
6.6,['123'],"['Biography', 'Drama', 'Romance', 'Sport']"
7.5,['90'],"['Animation', 'Drama', 'Fantasy']"
6.8,['98'],"['Biography', 'Crime', 'Drama', 'Thriller']"
6.5,['104'],"['Biography', 'Drama']"
5.7,['89'],"['Comedy', 'Crime', 'Drama', 'Family', 'Mystery']"
6.5,['120'],"['Crime', 'Drama', 'History', 'Romance', 'Thriller']"
7.1,['85'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
6.6,['80'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
5.7,['111'],"['Drama', 'Fantasy']"
6.3,['122'],"['Biography', 'Drama', 'Romance', 'Thriller']"
7.6,['110'],"['Drama', 'Fantasy', 'Mystery', 'Romance', 'Thriller']"
7.0,['120'],"['Biography', 'Drama', 'Romance']"
7.5,['126'],"['Crime', 'Drama']"
6.2,['108'],"['Comedy', 'Drama', 'Romance']"
4.8,['111'],"['Comedy', 'Crime']"
6.5,['93'],['Comedy']
7.8,['94'],"['Comedy', 'Drama', 'Romance']"
7.9,['100'],"['Comedy', 'Drama', 'Romance']"
4.7,['88'],"['Horror', 'Mystery', 'Thriller']"
3.3,['80'],"['Adventure', 'Comedy', 'Family', 'Fantasy']"
5.8,['91'],"['Horror', 'Thriller']"
8.2,['118'],"['Drama', 'Fantasy', 'War']"
4.8,['94'],['Thriller']
5.3,['90'],"['Drama', 'Horror', 'Mystery']"
5.4,['94'],"['Action', 'Comedy', 'Crime', 'Family']"
6.4,['130'],"['Crime', 'Drama', 'Romance', 'Thriller']"
6.0,['91'],"['Adventure', 'Comedy', 'Drama']"
5.0,['114'],"['Comedy', 'Drama']"
7.8,['121'],"['Action', 'Comedy', 'Mystery', 'Thriller']"
7.1,['96'],"['Comedy', 'Drama', 'Romance']"
7.4,['109'],"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
6.1,['93'],"['Action', 'Comedy', 'Crime', 'Thriller']"
5.4,['94'],"['Comedy', 'Drama', 'Romance']"
5.2,['116'],"['Action', 'Crime', 'Thriller']"
7.1,['113'],"['Drama', 'Romance']"
7.1,['109'],['Drama']
5.4,['102'],"['Comedy', 'Horror']"
5.7,['96'],"['Comedy', 'Crime', 'Mystery']"
5.6,['101'],"['Comedy', 'Drama', 'Romance']"
4.5,['86'],['Comedy']
7.0,['114'],"['Comedy', 'Drama']"
3.7,['97'],['Comedy']
6.8,['117'],"['Biography', 'Drama', 'Sport']"
6.5,['112'],"['Comedy', 'Romance']"
6.1,['112'],"['Comedy', 'Drama', 'Music', 'Romance']"
7.1,['118'],['Drama']
6.6,['122'],"['Drama', 'Western']"
6.9,['101'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
6.6,['120'],"['Drama', 'Romance']"
6.5,['135'],"['Drama', 'History', 'Romance', 'War']"
7.1,['106'],"['Comedy', 'Romance']"
6.6,['119'],"['Comedy', 'Drama']"
6.1,['93'],"['Drama', 'Music']"
7.2,['161'],"['Drama', 'Fantasy']"
5.6,['120'],"['Action', 'Drama']"
8.1,['93'],"['Biography', 'Drama', 'Family']"
6.7,['110'],"['Crime', 'Drama', 'Thriller']"
6.7,['93'],"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance']"
5.8,['103'],"['Comedy', 'Drama', 'Romance']"
4.7,['91'],"['Comedy', 'Drama', 'Romance', 'Sport']"
7.6,['140'],"['Biography', 'Drama', 'Music', 'Romance']"
6.1,['115'],"['Drama', 'War']"
5.7,['93'],"['Drama', 'Mystery', 'Thriller']"
6.3,['94'],"['Drama', 'Sport']"
7.1,['119'],"['Drama', 'Romance']"
6.6,['94'],"['Action', 'Drama', 'Comedy', 'Crime', 'Thriller']"
6.5,['95'],"['Comedy', 'Horror', 'Sci-Fi']"
8.0,['118'],"['Biography', 'Drama', 'History']"
7.9,['120'],"['Action', 'Adventure', 'Drama', 'Romance']"
6.5,['109'],"['Horror', 'Mystery', 'Thriller']"
6.5,['92'],['Comedy']
8.0,['114'],"['Biography', 'Drama', 'Thriller', 'War']"
7.2,['103'],"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']"
6.2,['100'],"['Fantasy', 'Horror', 'Thriller']"
6.2,['120'],"['Comedy', 'Drama', 'Family']"
6.0,['109'],['Horror']
7.3,['103'],"['Biography', 'Drama']"
5.8,['113'],"['Comedy', 'Drama']"
6.4,['95'],"['Drama', 'Fantasy', 'Horror', 'Thriller']"
7.5,['135'],"['Biography', 'Comedy', 'Crime', 'Drama']"
5.1,['87'],"['Horror', 'Thriller']"
5.5,['88'],"['Adventure', 'Comedy', 'Family']"
6.4,['112'],"['Action', 'Drama', 'Thriller']"
5.5,['94'],"['Adventure', 'Comedy', 'Family', 'Music', 'Romance']"
6.2,['98'],"['Comedy', 'Drama', 'Fantasy', 'Horror']"
7.6,['109'],"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
5.7,['89'],['Comedy']
7.1,['115'],"['Adventure', 'Biography', 'Drama']"
7.7,['123'],"['Biography', 'Drama', 'Romance']"
7.8,['100'],"['Action', 'Drama']"
5.6,['106'],"['Action', 'Crime', 'Drama', 'Thriller']"
7.5,['119'],"['Biography', 'Comedy', 'Drama', 'History']"
5.2,['86'],"['Comedy', 'Crime']"
4.8,['99'],"['Comedy', 'Romance']"
6.7,['120'],"['Comedy', 'Drama', 'Romance']"
4.8,['105'],['Horror']
6.5,['110'],"['Horror', 'Thriller']"
6.4,['106'],"['Comedy', 'Drama', 'Family']"
6.1,['90'],"['Comedy', 'Romance']"
3.9,['94'],"['Horror', 'Thriller']"
7.5,['126'],"['Biography', 'Drama', 'Romance']"
6.6,['115'],"['Biography', 'Drama', 'Family', 'Sport']"
4.6,['89'],"['Comedy', 'Family', 'Music', 'Romance']"
6.9,['100'],"['Horror', 'Sci-Fi']"
7.2,['124'],"['Drama', 'Romance', 'Sport']"
5.8,['97'],"['Comedy', 'Drama', 'Romance']"
4.0,['90'],"['Adventure', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
6.6,['104'],"['Comedy', 'Drama', 'Family', 'Fantasy']"
6.3,['108'],"['Action', 'Thriller']"
7.6,['124'],"['Drama', 'Romance', 'Thriller']"
4.3,['97'],"['Horror', 'Mystery']"
7.3,['140'],"['Crime', 'Drama', 'Thriller']"
6.0,['95'],"['Adventure', 'Drama', 'Family']"
5.1,['89'],"['Horror', 'Thriller']"
6.2,['100'],"['Action', 'Comedy', 'Crime']"
6.3,['117'],"['Drama', 'Music']"
6.6,['90'],"['Drama', 'Family', 'Fantasy', 'Romance']"
4.7,['92'],"['Action', 'Comedy', 'Drama', 'Thriller']"
6.8,['122'],"['Crime', 'Drama', 'Thriller']"
7.6,['131'],"['Drama', 'Thriller', 'War']"
5.0,['109'],"['Drama', 'Mystery', 'Thriller']"
5.4,['95'],['Action']
5.8,['104'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.2,['97'],"['Crime', 'Drama', 'Thriller']"
4.6,['87'],['Comedy']
7.0,['107'],"['Drama', 'Romance']"
6.6,['125'],"['Biography', 'Drama', 'Music', 'Musical']"
6.9,['111'],"['Drama', 'Sport']"
5.6,['85'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
8.4,['85'],"['Documentary', 'Music']"
4.6,['87'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
7.2,['115'],"['Biography', 'Drama']"
6.1,['121'],"['Crime', 'Drama', 'Musical', 'Romance']"
6.6,['97'],"['Crime', 'Thriller']"
6.9,['118'],"['Comedy', 'Drama', 'Music']"
6.1,['92'],"['Crime', 'Drama', 'Thriller']"
5.1,['96'],"['Drama', 'Romance']"
5.8,['107'],"['Family', 'Music', 'Musical', 'Romance']"
6.9,['116'],"['Drama', 'Music']"
6.6,['118'],"['Crime', 'Drama', 'Thriller']"
6.6,['108'],"['Biography', 'Drama', 'History', 'Thriller', 'War']"
7.4,['124'],"['Biography', 'Drama', 'Sport']"
5.5,['94'],"['Comedy', 'Drama', 'Romance']"
4.9,['94'],['Comedy']
6.8,['97'],"['Comedy', 'Drama', 'Romance']"
5.5,['95'],"['Adventure', 'Comedy', 'Family']"
7.5,['124'],"['Biography', 'Crime', 'Drama']"
7.9,['107'],"['Comedy', 'Crime', 'Drama', 'Thriller']"
6.5,['43'],['Drama']
,,
7.9,['147'],"['Drama', 'Mystery', 'Thriller']"
6.1,['94'],"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']"
6.2,['102'],"['Comedy', 'Music']"
5.3,['88'],"['Comedy', 'Romance']"
7.1,['93'],"['Comedy', 'Romance']"
4.6,['105'],"['Drama', 'Mystery', 'Thriller']"
7.4,['121'],"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']"
7.5,['157'],"['Drama', 'History', 'Romance', 'Thriller', 'War']"
6.7,['104'],['Drama']
7.5,['103'],"['Comedy', 'Crime', 'Mystery', 'Thriller']"
6.3,['93'],"['Action', 'Comedy', 'Horror']"
5.3,['98'],"['Drama', 'Fantasy', 'Horror', 'Romance']"
6.3,['98'],"['Comedy', 'Drama', 'Romance']"
5.5,['106'],"['Comedy', 'Music', 'War']"
5.8,['127'],"['Comedy', 'Crime', 'Drama', 'Musical']"
7.1,['103'],"['Drama', 'Romance', 'Sci-Fi', 'Thriller']"
3.9,['91'],"['Drama', 'Horror', 'Thriller']"
6.2,['112'],"['Drama', 'Music', 'Romance']"
6.6,['111'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
5.8,['120'],"['Comedy', 'Drama', 'Romance']"
6.5,['111'],"['Crime', 'Drama', 'Thriller']"
7.1,['84'],"['Action', 'Crime', 'Sci-Fi', 'Thriller']"
7.2,['108'],"['Animation', 'Adventure', 'Drama', 'Sci-Fi']"
6.3,['105'],"['Action', 'Drama', 'History']"
6.8,['130'],"['Drama', 'Thriller']"
7.9,['110'],['Drama']
6.8,['98'],"['Comedy', 'Crime', 'Drama', 'Thriller', 'War']"
6.3,['97'],"['Action', 'Drama', 'History', 'War']"
6.2,['98'],['Action']
6.0,['98'],"['Horror', 'Mystery', 'Thriller']"
5.1,['90'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.7,['85'],"['Animation', 'Adventure', 'Family']"
5.7,['97'],"['Comedy', 'Romance']"
6.0,['109'],"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
6.6,['98'],['Biography']
6.9,['119'],"['Action', 'Crime', 'Drama']"
7.7,['135'],['Drama']
4.7,['105'],"['Action', 'Adventure', 'Fantasy']"
5.6,['115'],"['Comedy', 'Drama', 'Music']"
7.5,['111'],"['Drama', 'War']"
6.2,['94'],"['Drama', 'Music']"
7.3,['139'],['Drama']
8.0,['120'],"['Drama', 'Romance']"
5.3,['115'],"['Drama', 'Music', 'Romance']"
5.4,['101'],"['Horror', 'Mystery', 'Thriller']"
5.9,['92'],"['Horror', 'Mystery', 'Thriller']"
6.2,['116'],"['Biography', 'Drama']"
5.6,['129'],"['Comedy', 'Drama', 'Romance']"
7.9,['108'],"['Comedy', 'Drama', 'War']"
6.4,['105'],"['Biography', 'Drama']"
6.4,['82'],"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Musical']"
5.8,['95'],"['Action', 'Comedy', 'Crime', 'Thriller']"
5.0,['103'],"['Comedy', 'Romance']"
5.0,['83'],"['Drama', 'History', 'Horror', 'Mystery', 'Thriller']"
4.7,['86'],"['Comedy', 'Romance']"
6.5,['98'],"['Drama', 'Mystery', 'Thriller']"
4.4,['92'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
5.5,['94'],"['Comedy', 'Drama', 'Romance']"
5.0,['93'],"['Comedy', 'Mystery', 'Sci-Fi']"
5.4,['105'],"['Drama', 'Romance']"
7.0,['117'],"['Biography', 'Drama', 'History']"
5.4,['86'],"['Comedy', 'Mystery', 'Romance']"
5.4,['86'],"['Adventure', 'Comedy']"
8.0,['112'],"['Biography', 'Drama']"
7.5,['137'],"['Drama', 'Romance']"
5.9,['90'],"['Drama', 'Mystery', 'Thriller']"
6.9,['106'],"['Drama', 'History']"
6.7,['101'],"['Biography', 'Drama', 'History']"
6.8,['150'],"['Biography', 'Drama', 'History']"
3.8,['84'],"['Horror', 'Mystery', 'Thriller']"
6.6,['97'],"['Comedy', 'Romance']"
7.7,['90'],"['Comedy', 'Drama', 'Romance']"
6.2,['104'],"['Drama', 'Romance']"
6.5,['150'],['Drama']
6.7,['92'],"['Action', 'Drama', 'Thriller', 'Western']"
6.8,['117'],"['Action', 'Adventure']"
7.7,['134'],"['Drama', 'Romance']"
6.0,['100'],"['Comedy', 'Crime', 'Mystery']"
7.4,['107'],"['Drama', 'Romance']"
7.2,['110'],"['Comedy', 'Crime']"
7.3,['124'],"['Biography', 'Drama']"
8.2,['156'],"['Biography', 'Drama', 'History', 'War']"
5.8,['105'],"['Crime', 'Drama', 'Music', 'Mystery', 'Thriller']"
6.3,['108'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
8.0,['126'],"['Biography', 'Drama']"
5.6,['84'],
8.0,['108'],"['Drama', 'Thriller']"
6.2,['112'],"['Drama', 'Music', 'Romance']"
1.7,['105'],"['Documentary', 'Music']"
5.2,['97'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
7.1,['109'],"['Biography', 'Drama', 'Family']"
5.1,['89'],"['Adventure', 'Comedy', 'Family']"
7.7,['113'],"['Drama', 'Sci-Fi', 'Thriller']"
6.3,['86'],"['Action', 'Drama', 'Horror', 'Thriller']"
6.3,['119'],"['Comedy', 'Drama', 'Romance']"
6.1,['100'],"['Comedy', 'Romance']"
5.5,['83'],"['Comedy', 'Mystery', 'Sci-Fi']"
7.3,['102'],"['Comedy', 'Drama']"
5.7,['91'],"['Adventure', 'Family', 'Sci-Fi']"
5.8,['88'],['Comedy']
5.8,['93'],['Comedy']
7.2,['126'],"['Horror', 'Sci-Fi', 'Thriller']"
7.7,['108'],"['Drama', 'Sci-Fi', 'Thriller']"
6.1,['90'],"['Comedy', 'Romance']"
7.3,['102'],"['Action', 'Drama', 'Thriller', 'War']"
5.7,['108'],"['Comedy', 'Drama', 'Romance']"
8.0,['103'],"['Drama', 'Romance']"
6.5,['99'],"['Drama', 'Romance']"
8.1,['118'],"['Drama', 'Thriller']"
6.5,['123'],"['Biography', 'Drama', 'History', 'Sport']"
7.9,['141'],"['Action', 'Adventure', 'Drama', 'History', 'War']"
7.8,['152'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
6.3,['104'],"['Adventure', 'Drama', 'Sci-Fi']"
8.2,['163'],"['Action', 'Adventure', 'Comedy', 'Drama']"
5.4,['91'],"['Animation', 'Adventure', 'Comedy', 'Family']"
5.7,['84'],"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']"
6.1,['93'],"['Comedy', 'Crime', 'Thriller']"
7.2,['120'],"['Comedy', 'Drama', 'Romance']"
6.7,['103'],['Drama']
6.7,['112'],"['Drama', 'Sport']"
6.3,['96'],"['Drama', 'Mystery', 'Romance', 'Thriller']"
7.2,['112'],"['Drama', 'History', 'Romance']"
7.3,['124'],"['Comedy', 'Drama', 'Music', 'Romance']"
7.8,['155'],"['Crime', 'Drama']"
6.6,['102'],"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance']"
4.8,['91'],"['Horror', 'Thriller']"
7.0,['125'],"['Biography', 'Comedy', 'Crime', 'Drama']"
7.1,['110'],"['Biography', 'Crime', 'Drama']"
6.7,['88'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']"
6.4,['120'],"['Drama', 'Romance', 'Western']"
6.2,['105'],"['Biography', 'Drama']"
4.5,['127'],"['Drama', 'Romance', 'War']"
6.1,['109'],"['Crime', 'Drama', 'Thriller']"
6.7,['96'],"['Crime', 'Drama', 'Horror', 'Thriller']"
6.2,['111'],"['Action', 'Drama', 'History', 'War']"
7.0,['106'],"['Crime', 'Drama', 'Thriller']"
5.4,['90'],"['Action', 'Adventure', 'Comedy', 'Family']"
6.6,['105'],"['Action', 'Crime', 'Thriller']"
7.3,['120'],"['Biography', 'Drama']"
6.9,['109'],['Drama']
5.1,['101'],"['Horror', 'Mystery']"
7.8,['94'],"['Drama', 'History', 'War']"
7.2,['107'],"['Biography', 'Crime', 'Drama']"
7.3,['106'],"['Comedy', 'Drama', 'Romance']"
6.3,['90'],"['Comedy', 'Drama', 'Romance']"
8.0,['140'],"['Crime', 'Drama', 'Musical']"
6.2,['108'],"['Biography', 'Comedy', 'Crime', 'Drama']"
8.0,['140'],"['Action', 'Drama', 'War']"
6.9,['118'],"['Comedy', 'Drama', 'Family', 'Sport']"
5.7,['107'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
7.8,['80'],"['Animation', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Family', 'Fantasy']"
6.3,['107'],"['Comedy', 'Drama', 'Fantasy', 'Romance']"
6.1,['98'],"['Comedy', 'War']"
6.4,['91'],"['Animation', 'Comedy']"
7.7,['126'],"['Drama', 'Romance']"
6.5,['123'],"['Comedy', 'Romance']"
5.9,['99'],"['Biography', 'Drama', 'Family']"
6.3,['102'],"['Comedy', 'Drama']"
6.5,['110'],"['Action', 'Adventure', 'Thriller', 'War']"
6.5,['104'],"['Crime', 'Drama', 'Music', 'Romance']"
7.0,['89'],"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
6.7,['88'],['Comedy']
8.1,['115'],"['Comedy', 'Crime', 'Drama']"
8.0,['118'],"['Biography', 'Drama']"
6.0,['112'],"['Comedy', 'Romance']"
6.6,['114'],"['Adventure', 'Comedy']"
7.6,['98'],"['Biography', 'Comedy', 'Drama']"
3.5,['93'],"['Comedy', 'Drama', 'Romance']"
6.3,['109'],"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Romance']"
6.0,['89'],"['Horror', 'Thriller']"
6.8,['96'],"['Drama', 'Thriller']"
5.4,['98'],"['Horror', 'Mystery']"
4.4,['97'],['Comedy']
6.2,['93'],"['Comedy', 'Fantasy']"
6.9,['88'],"['Action', 'Crime', 'Thriller']"
7.6,['102'],"['Action', 'Crime', 'Drama', 'Thriller', 'Western']"
7.4,['123'],"['Biography', 'Drama', 'Romance']"
5.9,['93'],"['Documentary', 'Music']"
6.4,['102'],"['Comedy', 'Romance']"
6.3,['106'],"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
5.0,['90'],"['Adventure', 'Drama', 'Horror', 'Thriller']"
6.4,['108'],"['Action', 'Thriller']"
5.9,['101'],"['Comedy', 'Romance', 'Sport']"
6.8,['118'],"['Comedy', 'Drama']"
5.4,['110'],"['Comedy', 'Family', 'Fantasy', 'Romance']"
7.7,['115'],"['Adventure', 'Comedy', 'Drama']"
4.5,['86'],['Comedy']
5.4,['86'],"['Comedy', 'Crime', 'Family']"
6.3,['94'],"['Comedy', 'Drama']"
7.8,['123'],"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']"
7.1,['119'],"['Drama', 'Romance']"
5.0,['90'],"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
6.7,['113'],"['Drama', 'Romance']"
6.9,['100'],"['Biography', 'Drama', 'Romance']"
5.1,['100'],"['Drama', 'Thriller']"
7.5,['119'],"['Action', 'Adventure', 'Drama', 'Romance']"
5.4,['93'],['Comedy']
7.2,['118'],"['Biography', 'Crime', 'Drama', 'History']"
7.0,['109'],"['Biography', 'Drama', 'Music']"
6.6,['107'],"['Drama', 'Thriller']"
